experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
claude_3.5_sonnet_0152,Claude-3.5-Sonnet,prob_0152,AddSub,L3,138,4,True,2.943,258.4,308.2,0.651,0.728,0.834,4,2025-06-23T00:30:00.533329
claude_3.5_sonnet_0153,Claude-3.5-Sonnet,prob_0153,SingleEq,L1,147,3,False,1.418,249.2,305.7,0.481,0.868,0.749,3,2025-06-23T00:30:00.533332
claude_3.5_sonnet_0154,Claude-3.5-Sonnet,prob_0154,GSM8K,L1,53,2,False,1.532,218.2,260.8,0.848,1.028,0.725,3,2025-06-23T00:30:00.533335
claude_3.5_sonnet_0155,Claude-3.5-Sonnet,prob_0155,MAWPS,L1,81,3,False,1.342,253.6,294.2,0.308,0.815,0.702,6,2025-06-23T00:30:00.533338
claude_3.5_sonnet_0156,Claude-3.5-Sonnet,prob_0156,SingleEq,L1,124,1,False,1.524,247.4,277.6,0.342,0.788,0.922,2,2025-06-23T00:30:00.533341
claude_3.5_sonnet_0157,Claude-3.5-Sonnet,prob_0157,MAWPS,L3,59,7,True,2.083,276.9,337.3,0.388,0.68,0.859,10,2025-06-23T00:30:00.533345
claude_3.5_sonnet_0158,Claude-3.5-Sonnet,prob_0158,SVAMP,L1,143,2,False,1.636,220.6,253.8,0.372,0.812,0.802,4,2025-06-23T00:30:00.533348
claude_3.5_sonnet_0159,Claude-3.5-Sonnet,prob_0159,SingleEq,L1,68,3,False,1.529,257.9,292.8,0.324,0.768,0.827,5,2025-06-23T00:30:00.533351
claude_3.5_sonnet_0160,Claude-3.5-Sonnet,prob_0160,MATH,L2,126,4,True,2.214,262.5,338.8,0.332,0.657,0.775,5,2025-06-23T00:30:00.533354
claude_3.5_sonnet_0161,Claude-3.5-Sonnet,prob_0161,MATH,L2,145,5,True,1.62,256.8,300.0,0.944,0.997,0.869,7,2025-06-23T00:30:00.533357
claude_3.5_sonnet_0162,Claude-3.5-Sonnet,prob_0162,MAWPS,L1,116,2,False,2.041,269.8,302.7,0.636,0.791,0.889,3,2025-06-23T00:30:00.533360
claude_3.5_sonnet_0163,Claude-3.5-Sonnet,prob_0163,SVAMP,L1,118,1,False,1.64,231.2,269.0,0.736,0.942,0.944,4,2025-06-23T00:30:00.533363
claude_3.5_sonnet_0164,Claude-3.5-Sonnet,prob_0164,MATH,L2,117,3,True,2.291,231.7,277.9,0.232,0.646,0.745,6,2025-06-23T00:30:00.533367
claude_3.5_sonnet_0165,Claude-3.5-Sonnet,prob_0165,Math23K,L1,104,1,False,2.019,246.8,276.2,0.291,0.682,0.916,3,2025-06-23T00:30:00.533370
claude_3.5_sonnet_0166,Claude-3.5-Sonnet,prob_0166,SingleEq,L3,23,6,True,2.434,259.8,318.9,0.593,0.742,0.835,7,2025-06-23T00:30:00.533373
claude_3.5_sonnet_0167,Claude-3.5-Sonnet,prob_0167,AddSub,L2,59,5,True,2.158,258.7,294.6,0.826,0.865,0.727,6,2025-06-23T00:30:00.533376
claude_3.5_sonnet_0168,Claude-3.5-Sonnet,prob_0168,MATH,L2,121,2,True,2.631,262.2,299.6,0.362,0.63,0.825,4,2025-06-23T00:30:00.533379
claude_3.5_sonnet_0169,Claude-3.5-Sonnet,prob_0169,AddSub,L2,117,5,True,1.573,259.5,325.3,0.675,0.896,0.818,7,2025-06-23T00:30:00.533382
claude_3.5_sonnet_0170,Claude-3.5-Sonnet,prob_0170,Math23K,L2,80,4,True,1.961,262.5,337.5,0.13,0.607,0.753,5,2025-06-23T00:30:00.533386
claude_3.5_sonnet_0171,Claude-3.5-Sonnet,prob_0171,SVAMP,L1,45,3,False,1.714,259.6,295.5,0.616,0.845,0.799,4,2025-06-23T00:30:00.533389
claude_3.5_sonnet_0172,Claude-3.5-Sonnet,prob_0172,GSM8K,L2,27,4,True,2.025,267.1,339.3,0.724,0.832,0.853,5,2025-06-23T00:30:00.533392
claude_3.5_sonnet_0173,Claude-3.5-Sonnet,prob_0173,MATH,L1,130,1,False,1.884,251.5,302.6,0.665,0.845,0.818,4,2025-06-23T00:30:00.533395
claude_3.5_sonnet_0174,Claude-3.5-Sonnet,prob_0174,MAWPS,L2,66,3,True,1.851,254.6,319.8,0.636,0.835,0.767,5,2025-06-23T00:30:00.533398
claude_3.5_sonnet_0175,Claude-3.5-Sonnet,prob_0175,SingleEq,L3,81,4,True,2.572,267.0,318.9,0.604,0.727,0.914,6,2025-06-23T00:30:00.533403
claude_3.5_sonnet_0176,Claude-3.5-Sonnet,prob_0176,MAWPS,L2,137,2,True,1.893,260.6,306.0,0.75,0.867,0.777,4,2025-06-23T00:30:00.533407
claude_3.5_sonnet_0177,Claude-3.5-Sonnet,prob_0177,MATH,L2,60,5,True,2.221,233.2,295.1,0.705,0.84,0.779,7,2025-06-23T00:30:00.533410
claude_3.5_sonnet_0178,Claude-3.5-Sonnet,prob_0178,SingleEq,L1,128,3,False,1.37,244.9,288.7,0.413,0.86,0.804,6,2025-06-23T00:30:00.533413
claude_3.5_sonnet_0179,Claude-3.5-Sonnet,prob_0179,AddSub,L1,118,2,False,1.27,245.5,290.1,0.597,0.963,0.861,3,2025-06-23T00:30:00.533416
claude_3.5_sonnet_0180,Claude-3.5-Sonnet,prob_0180,MAWPS,L2,95,4,True,1.975,267.3,346.1,0.725,0.838,0.892,4,2025-06-23T00:30:00.533420
claude_3.5_sonnet_0181,Claude-3.5-Sonnet,prob_0181,AddSub,L2,90,2,True,1.339,268.1,338.8,0.305,0.8,0.751,4,2025-06-23T00:30:00.533423
claude_3.5_sonnet_0182,Claude-3.5-Sonnet,prob_0182,SVAMP,L2,93,4,True,1.802,265.0,307.2,0.67,0.845,0.793,6,2025-06-23T00:30:00.533426
claude_3.5_sonnet_0183,Claude-3.5-Sonnet,prob_0183,SVAMP,L1,84,3,False,1.655,257.5,303.0,0.722,0.901,0.84,4,2025-06-23T00:30:00.533430
claude_3.5_sonnet_0184,Claude-3.5-Sonnet,prob_0184,Math23K,L3,30,3,True,3.243,270.7,341.0,0.748,0.737,0.854,6,2025-06-23T00:30:00.533433
claude_3.5_sonnet_0185,Claude-3.5-Sonnet,prob_0185,SingleEq,L1,53,1,False,1.702,252.5,283.2,0.436,0.783,0.761,3,2025-06-23T00:30:00.533436
claude_3.5_sonnet_0186,Claude-3.5-Sonnet,prob_0186,SVAMP,L2,71,4,True,2.237,277.8,345.7,0.597,0.745,0.935,7,2025-06-23T00:30:00.533440
claude_3.5_sonnet_0187,Claude-3.5-Sonnet,prob_0187,SingleEq,L3,62,5,True,3.163,286.6,369.9,0.302,0.548,0.937,8,2025-06-23T00:30:00.533443
claude_3.5_sonnet_0188,Claude-3.5-Sonnet,prob_0188,SVAMP,L3,49,4,True,2.992,257.3,318.5,0.631,0.718,0.927,7,2025-06-23T00:30:00.533446
claude_3.5_sonnet_0189,Claude-3.5-Sonnet,prob_0189,AddSub,L3,121,3,True,2.535,284.0,326.6,0.399,0.632,0.947,6,2025-06-23T00:30:00.533450
claude_3.5_sonnet_0190,Claude-3.5-Sonnet,prob_0190,AddSub,L1,87,3,False,1.165,242.8,269.8,0.525,0.976,0.786,5,2025-06-23T00:30:00.533453
claude_3.5_sonnet_0191,Claude-3.5-Sonnet,prob_0191,MATH,L2,87,5,True,2.858,263.3,312.7,0.584,0.702,0.771,8,2025-06-23T00:30:00.533456
claude_3.5_sonnet_0192,Claude-3.5-Sonnet,prob_0192,MATH,L1,79,2,False,1.496,270.2,337.7,0.328,0.764,0.781,5,2025-06-23T00:30:00.533459
claude_3.5_sonnet_0193,Claude-3.5-Sonnet,prob_0193,SingleEq,L1,76,3,False,1.695,241.3,307.6,0.52,0.831,0.847,4,2025-06-23T00:30:00.533462
claude_3.5_sonnet_0194,Claude-3.5-Sonnet,prob_0194,AddSub,L2,97,5,True,2.188,243.0,294.6,0.59,0.785,0.81,7,2025-06-23T00:30:00.533465
claude_3.5_sonnet_0195,Claude-3.5-Sonnet,prob_0195,GSM8K,L1,29,2,False,1.885,230.6,288.9,0.445,0.783,0.765,4,2025-06-23T00:30:00.533468
claude_3.5_sonnet_0196,Claude-3.5-Sonnet,prob_0196,Math23K,L1,54,2,False,1.838,235.9,266.2,0.537,0.82,0.892,4,2025-06-23T00:30:00.533471
claude_3.5_sonnet_0197,Claude-3.5-Sonnet,prob_0197,SVAMP,L3,127,6,True,3.284,285.8,369.1,0.789,0.737,0.79,9,2025-06-23T00:30:00.533475
claude_3.5_sonnet_0198,Claude-3.5-Sonnet,prob_0198,SVAMP,L1,145,3,False,1.81,241.0,275.4,0.494,0.801,0.78,4,2025-06-23T00:30:00.533478
claude_3.5_sonnet_0199,Claude-3.5-Sonnet,prob_0199,Math23K,L2,75,5,True,2.278,243.0,289.7,0.792,0.856,0.783,7,2025-06-23T00:30:00.533481
claude_3.5_sonnet_0200,Claude-3.5-Sonnet,prob_0200,AddSub,L1,114,3,False,1.287,262.6,328.1,0.628,0.951,0.706,3,2025-06-23T00:30:00.533484
claude_3.5_sonnet_0201,Claude-3.5-Sonnet,prob_0201,MAWPS,L1,51,2,False,1.296,248.7,294.8,0.317,0.839,0.902,2,2025-06-23T00:30:00.533487
claude_3.5_sonnet_0202,Claude-3.5-Sonnet,prob_0202,GSM8K,L2,25,4,True,2.331,274.3,347.4,0.384,0.653,0.715,6,2025-06-23T00:30:00.533490
claude_3.5_sonnet_0203,Claude-3.5-Sonnet,prob_0203,GSM8K,L2,72,3,True,2.744,273.7,302.0,0.609,0.709,0.809,3,2025-06-23T00:30:00.533493
claude_3.5_sonnet_0204,Claude-3.5-Sonnet,prob_0204,GSM8K,L3,79,7,True,1.472,284.3,367.3,0.329,0.757,0.918,9,2025-06-23T00:30:00.533496
claude_3.5_sonnet_0205,Claude-3.5-Sonnet,prob_0205,Math23K,L1,57,1,False,1.878,246.5,295.4,0.62,0.834,0.844,1,2025-06-23T00:30:00.533500
claude_3.5_sonnet_0206,Claude-3.5-Sonnet,prob_0206,Math23K,L2,26,2,True,2.523,258.8,322.7,0.469,0.686,0.841,2,2025-06-23T00:30:00.533503
claude_3.5_sonnet_0207,Claude-3.5-Sonnet,prob_0207,AddSub,L2,102,3,True,2.437,274.6,331.3,0.095,0.527,0.9,3,2025-06-23T00:30:00.533506
claude_3.5_sonnet_0208,Claude-3.5-Sonnet,prob_0208,Math23K,L1,127,3,False,2.046,264.0,315.1,0.542,0.759,0.863,4,2025-06-23T00:30:00.533509
claude_3.5_sonnet_0209,Claude-3.5-Sonnet,prob_0209,Math23K,L2,112,2,True,2.073,254.6,318.4,0.555,0.771,0.892,5,2025-06-23T00:30:00.533512
claude_3.5_sonnet_0210,Claude-3.5-Sonnet,prob_0210,SingleEq,L1,31,3,False,1.984,236.5,282.2,0.63,0.835,0.922,4,2025-06-23T00:30:00.533516
claude_3.5_sonnet_0211,Claude-3.5-Sonnet,prob_0211,SVAMP,L3,35,6,True,2.657,283.3,348.5,0.519,0.67,0.718,8,2025-06-23T00:30:00.533519
claude_3.5_sonnet_0212,Claude-3.5-Sonnet,prob_0212,SVAMP,L1,133,1,False,2.119,248.3,311.9,0.14,0.607,0.885,4,2025-06-23T00:30:00.533522
claude_3.5_sonnet_0213,Claude-3.5-Sonnet,prob_0213,SingleEq,L1,52,2,False,1.153,258.4,305.0,0.608,0.996,0.773,5,2025-06-23T00:30:00.533525
claude_3.5_sonnet_0214,Claude-3.5-Sonnet,prob_0214,SingleEq,L2,136,5,True,2.694,269.8,297.7,0.528,0.684,0.756,8,2025-06-23T00:30:00.533528
claude_3.5_sonnet_0215,Claude-3.5-Sonnet,prob_0215,AddSub,L2,75,5,True,2.659,241.1,272.5,0.752,0.809,0.914,7,2025-06-23T00:30:00.533531
claude_3.5_sonnet_0216,Claude-3.5-Sonnet,prob_0216,MAWPS,L1,136,2,False,1.934,233.8,287.7,0.601,0.834,0.75,4,2025-06-23T00:30:00.533535
claude_3.5_sonnet_0217,Claude-3.5-Sonnet,prob_0217,Math23K,L1,100,3,False,1.584,263.1,327.0,0.478,0.811,0.844,4,2025-06-23T00:30:00.533538
claude_3.5_sonnet_0218,Claude-3.5-Sonnet,prob_0218,GSM8K,L2,141,2,True,2.438,254.4,319.1,0.582,0.743,0.752,3,2025-06-23T00:30:00.533541
claude_3.5_sonnet_0219,Claude-3.5-Sonnet,prob_0219,Math23K,L2,115,2,True,1.533,242.1,271.2,0.075,0.686,0.833,2,2025-06-23T00:30:00.533544
claude_3.5_sonnet_0220,Claude-3.5-Sonnet,prob_0220,SingleEq,L2,51,4,True,1.603,251.9,316.4,0.365,0.775,0.835,4,2025-06-23T00:30:00.533547
claude_3.5_sonnet_0221,Claude-3.5-Sonnet,prob_0221,AddSub,L2,33,4,True,2.691,269.4,314.0,0.516,0.68,0.779,5,2025-06-23T00:30:00.533551
claude_3.5_sonnet_0222,Claude-3.5-Sonnet,prob_0222,Math23K,L2,74,5,True,2.202,241.6,297.6,0.309,0.673,0.75,6,2025-06-23T00:30:00.533554
claude_3.5_sonnet_0223,Claude-3.5-Sonnet,prob_0223,AddSub,L1,114,1,False,1.131,264.8,305.7,0.5,0.955,0.934,2,2025-06-23T00:30:00.533557
claude_3.5_sonnet_0224,Claude-3.5-Sonnet,prob_0224,GSM8K,L3,26,3,True,2.484,279.7,350.9,0.624,0.73,0.707,6,2025-06-23T00:30:00.533560
claude_3.5_sonnet_0225,Claude-3.5-Sonnet,prob_0225,GSM8K,L1,99,2,False,1.143,238.0,307.0,0.732,1.074,0.706,3,2025-06-23T00:30:00.533564
claude_3.5_sonnet_0226,Claude-3.5-Sonnet,prob_0226,GSM8K,L3,122,8,True,3.62,270.7,318.3,0.478,0.612,0.812,11,2025-06-23T00:30:00.533567
claude_3.5_sonnet_0227,Claude-3.5-Sonnet,prob_0227,SVAMP,L3,43,6,True,3.024,274.5,312.8,0.544,0.664,0.893,6,2025-06-23T00:30:00.533570
claude_3.5_sonnet_0228,Claude-3.5-Sonnet,prob_0228,MAWPS,L2,60,4,True,2.523,267.3,298.9,0.529,0.701,0.744,4,2025-06-23T00:30:00.533574
claude_3.5_sonnet_0229,Claude-3.5-Sonnet,prob_0229,MATH,L2,41,3,True,2.278,256.6,290.6,0.332,0.656,0.752,6,2025-06-23T00:30:00.533577
claude_3.5_sonnet_0230,Claude-3.5-Sonnet,prob_0230,AddSub,L2,40,5,True,2.269,257.3,321.1,0.459,0.707,0.79,7,2025-06-23T00:30:00.533580
claude_3.5_sonnet_0231,Claude-3.5-Sonnet,prob_0231,MAWPS,L2,133,4,True,2.11,232.5,275.1,0.605,0.814,0.753,4,2025-06-23T00:30:00.533583
claude_3.5_sonnet_0232,Claude-3.5-Sonnet,prob_0232,AddSub,L2,108,2,True,1.385,267.4,336.9,0.514,0.87,0.79,4,2025-06-23T00:30:00.533586
claude_3.5_sonnet_0233,Claude-3.5-Sonnet,prob_0233,SVAMP,L2,144,4,True,1.687,267.2,321.1,0.562,0.82,0.936,4,2025-06-23T00:30:00.533589
claude_3.5_sonnet_0234,Claude-3.5-Sonnet,prob_0234,GSM8K,L1,34,1,False,1.189,250.6,315.9,0.88,1.099,0.8,1,2025-06-23T00:30:00.533593
claude_3.5_sonnet_0235,Claude-3.5-Sonnet,prob_0235,GSM8K,L2,85,4,True,1.874,237.1,277.6,0.701,0.879,0.936,4,2025-06-23T00:30:00.533596
claude_3.5_sonnet_0236,Claude-3.5-Sonnet,prob_0236,Math23K,L2,130,3,True,2.299,271.8,322.5,0.606,0.748,0.912,5,2025-06-23T00:30:00.533599
claude_3.5_sonnet_0237,Claude-3.5-Sonnet,prob_0237,SingleEq,L2,148,4,True,2.872,267.6,306.7,0.733,0.756,0.875,7,2025-06-23T00:30:00.533602
claude_3.5_sonnet_0238,Claude-3.5-Sonnet,prob_0238,MAWPS,L3,30,6,True,2.195,277.6,354.0,0.542,0.728,0.704,8,2025-06-23T00:30:00.533605
claude_3.5_sonnet_0239,Claude-3.5-Sonnet,prob_0239,Math23K,L3,129,8,True,2.149,274.7,342.2,0.497,0.718,0.924,8,2025-06-23T00:30:00.533608
claude_3.5_sonnet_0240,Claude-3.5-Sonnet,prob_0240,SVAMP,L2,49,2,True,2.373,256.6,289.4,0.381,0.666,0.762,2,2025-06-23T00:30:00.533611
claude_3.5_sonnet_0241,Claude-3.5-Sonnet,prob_0241,GSM8K,L3,137,3,True,1.876,300.0,337.7,0.145,0.591,0.739,6,2025-06-23T00:30:00.533614
claude_3.5_sonnet_0242,Claude-3.5-Sonnet,prob_0242,MAWPS,L3,82,7,True,3.336,264.7,331.5,0.572,0.668,0.715,8,2025-06-23T00:30:00.533618
claude_3.5_sonnet_0243,Claude-3.5-Sonnet,prob_0243,Math23K,L1,99,3,False,2.075,230.4,283.9,0.582,0.812,0.793,6,2025-06-23T00:30:00.533621
claude_3.5_sonnet_0244,Claude-3.5-Sonnet,prob_0244,MATH,L2,39,2,True,1.653,246.8,312.2,0.815,0.95,0.805,3,2025-06-23T00:30:00.533624
claude_3.5_sonnet_0245,Claude-3.5-Sonnet,prob_0245,SingleEq,L1,109,2,False,1.561,246.2,318.3,0.232,0.737,0.885,3,2025-06-23T00:30:00.533627
claude_3.5_sonnet_0246,Claude-3.5-Sonnet,prob_0246,Math23K,L1,70,1,False,1.613,246.1,316.3,0.289,0.749,0.897,1,2025-06-23T00:30:00.533630
claude_3.5_sonnet_0247,Claude-3.5-Sonnet,prob_0247,Math23K,L1,146,2,False,1.828,243.9,283.2,0.596,0.835,0.856,4,2025-06-23T00:30:00.533633
claude_3.5_sonnet_0248,Claude-3.5-Sonnet,prob_0248,SingleEq,L2,102,4,True,2.454,249.9,305.9,0.397,0.673,0.707,4,2025-06-23T00:30:00.533636
claude_3.5_sonnet_0249,Claude-3.5-Sonnet,prob_0249,MAWPS,L1,133,3,False,1.455,240.6,307.5,0.597,0.915,0.709,4,2025-06-23T00:30:00.533639
claude_3.5_sonnet_0250,Claude-3.5-Sonnet,prob_0250,SingleEq,L1,149,1,False,1.793,226.3,251.1,0.259,0.73,0.794,2,2025-06-23T00:30:00.533642
claude_3.5_sonnet_0251,Claude-3.5-Sonnet,prob_0251,MAWPS,L1,114,2,False,1.372,243.2,268.3,0.211,0.78,0.924,2,2025-06-23T00:30:00.533647
claude_3.5_sonnet_0252,Claude-3.5-Sonnet,prob_0252,AddSub,L3,43,6,True,1.685,283.1,335.2,0.649,0.84,0.717,9,2025-06-23T00:30:00.533651
claude_3.5_sonnet_0253,Claude-3.5-Sonnet,prob_0253,SingleEq,L2,30,3,True,1.514,251.9,300.5,0.744,0.946,0.804,6,2025-06-23T00:30:00.533654
claude_3.5_sonnet_0254,Claude-3.5-Sonnet,prob_0254,SingleEq,L2,58,5,True,1.429,250.4,282.2,0.519,0.879,0.851,5,2025-06-23T00:30:00.533657
claude_3.5_sonnet_0255,Claude-3.5-Sonnet,prob_0255,AddSub,L3,107,7,True,2.48,251.8,292.7,0.349,0.649,0.817,9,2025-06-23T00:30:00.533660
claude_3.5_sonnet_0256,Claude-3.5-Sonnet,prob_0256,SVAMP,L1,83,3,False,1.904,247.5,304.7,0.471,0.769,0.791,3,2025-06-23T00:30:00.533664
claude_3.5_sonnet_0257,Claude-3.5-Sonnet,prob_0257,SingleEq,L2,60,4,True,2.659,246.8,295.1,0.878,0.852,0.887,5,2025-06-23T00:30:00.533668
claude_3.5_sonnet_0258,Claude-3.5-Sonnet,prob_0258,MAWPS,L2,106,2,True,2.048,264.4,297.5,0.51,0.745,0.829,3,2025-06-23T00:30:00.533671
claude_3.5_sonnet_0259,Claude-3.5-Sonnet,prob_0259,SVAMP,L1,104,1,False,1.437,242.4,270.6,0.61,0.923,0.724,4,2025-06-23T00:30:00.533674
claude_3.5_sonnet_0260,Claude-3.5-Sonnet,prob_0260,MATH,L2,58,2,True,2.034,272.2,314.8,0.353,0.677,0.854,3,2025-06-23T00:30:00.533678
claude_3.5_sonnet_0261,Claude-3.5-Sonnet,prob_0261,SVAMP,L1,109,2,False,1.413,251.8,286.3,0.525,0.884,0.865,4,2025-06-23T00:30:00.533681
claude_3.5_sonnet_0262,Claude-3.5-Sonnet,prob_0262,SingleEq,L2,41,5,True,1.823,263.0,326.7,0.757,0.879,0.816,7,2025-06-23T00:30:00.533684
claude_3.5_sonnet_0263,Claude-3.5-Sonnet,prob_0263,AddSub,L1,52,3,False,1.859,225.0,253.5,0.309,0.741,0.806,4,2025-06-23T00:30:00.533687
claude_3.5_sonnet_0264,Claude-3.5-Sonnet,prob_0264,SVAMP,L2,112,4,True,2.103,257.6,313.2,0.287,0.657,0.934,4,2025-06-23T00:30:00.533690
claude_3.5_sonnet_0265,Claude-3.5-Sonnet,prob_0265,GSM8K,L3,107,4,True,3.533,277.9,347.3,0.506,0.62,0.9,4,2025-06-23T00:30:00.533693
claude_3.5_sonnet_0266,Claude-3.5-Sonnet,prob_0266,GSM8K,L1,95,1,False,1.794,253.7,328.7,0.491,0.787,0.704,1,2025-06-23T00:30:00.533697
claude_3.5_sonnet_0267,Claude-3.5-Sonnet,prob_0267,MATH,L3,53,4,True,3.118,296.3,375.4,0.926,0.792,0.759,7,2025-06-23T00:30:00.533700
claude_3.5_sonnet_0268,Claude-3.5-Sonnet,prob_0268,GSM8K,L1,62,3,False,1.81,253.4,307.7,0.618,0.836,0.821,5,2025-06-23T00:30:00.533703
claude_3.5_sonnet_0269,Claude-3.5-Sonnet,prob_0269,MAWPS,L1,80,2,False,1.657,232.9,296.6,0.641,0.898,0.943,5,2025-06-23T00:30:00.533706
claude_3.5_sonnet_0270,Claude-3.5-Sonnet,prob_0270,AddSub,L2,81,5,True,1.471,231.0,275.0,0.912,1.05,0.754,7,2025-06-23T00:30:00.533709
claude_3.5_sonnet_0271,Claude-3.5-Sonnet,prob_0271,MATH,L2,132,4,True,1.705,255.0,308.4,0.375,0.755,0.729,6,2025-06-23T00:30:00.533713
claude_3.5_sonnet_0272,Claude-3.5-Sonnet,prob_0272,SingleEq,L2,61,3,True,1.821,259.3,319.2,0.128,0.631,0.829,5,2025-06-23T00:30:00.533716
claude_3.5_sonnet_0273,Claude-3.5-Sonnet,prob_0273,Math23K,L2,115,2,True,1.927,263.6,307.8,0.775,0.869,0.923,4,2025-06-23T00:30:00.533719
claude_3.5_sonnet_0274,Claude-3.5-Sonnet,prob_0274,AddSub,L2,51,2,True,2.262,266.3,311.1,0.538,0.73,0.918,5,2025-06-23T00:30:00.533722
claude_3.5_sonnet_0275,Claude-3.5-Sonnet,prob_0275,MATH,L2,57,2,True,1.71,267.3,329.5,0.504,0.793,0.867,4,2025-06-23T00:30:00.533725
claude_3.5_sonnet_0276,Claude-3.5-Sonnet,prob_0276,AddSub,L2,109,5,True,1.673,264.2,331.0,0.49,0.797,0.766,7,2025-06-23T00:30:00.533729
claude_3.5_sonnet_0277,Claude-3.5-Sonnet,prob_0277,MAWPS,L2,80,2,True,1.687,257.5,305.3,0.568,0.833,0.706,3,2025-06-23T00:30:00.533732
claude_3.5_sonnet_0278,Claude-3.5-Sonnet,prob_0278,GSM8K,L1,45,3,False,1.177,217.8,282.0,0.669,1.064,0.908,3,2025-06-23T00:30:00.533735
claude_3.5_sonnet_0279,Claude-3.5-Sonnet,prob_0279,GSM8K,L1,140,3,False,1.456,247.3,286.7,0.567,0.895,0.918,5,2025-06-23T00:30:00.533738
claude_3.5_sonnet_0280,Claude-3.5-Sonnet,prob_0280,MAWPS,L2,21,2,True,1.108,248.4,295.7,0.521,0.992,0.838,2,2025-06-23T00:30:00.533741
claude_3.5_sonnet_0281,Claude-3.5-Sonnet,prob_0281,GSM8K,L3,128,4,True,2.623,257.1,332.5,0.087,0.526,0.943,5,2025-06-23T00:30:00.533746
claude_3.5_sonnet_0282,Claude-3.5-Sonnet,prob_0282,MATH,L1,81,2,False,1.768,226.7,292.1,0.105,0.672,0.95,3,2025-06-23T00:30:00.533749
claude_3.5_sonnet_0283,Claude-3.5-Sonnet,prob_0283,Math23K,L3,147,8,True,2.313,268.3,302.8,0.53,0.719,0.87,8,2025-06-23T00:30:00.533752
claude_3.5_sonnet_0284,Claude-3.5-Sonnet,prob_0284,SingleEq,L2,56,5,True,2.48,272.3,310.3,0.338,0.623,0.886,6,2025-06-23T00:30:00.533755
claude_3.5_sonnet_0285,Claude-3.5-Sonnet,prob_0285,SingleEq,L1,126,1,False,1.596,256.2,308.9,0.569,0.853,0.712,3,2025-06-23T00:30:00.533758
claude_3.5_sonnet_0286,Claude-3.5-Sonnet,prob_0286,MATH,L1,149,3,False,1.676,231.5,286.7,0.654,0.901,0.949,4,2025-06-23T00:30:00.533761
claude_3.5_sonnet_0287,Claude-3.5-Sonnet,prob_0287,AddSub,L2,119,4,True,1.519,270.5,317.8,0.964,1.013,0.725,5,2025-06-23T00:30:00.533764
claude_3.5_sonnet_0288,Claude-3.5-Sonnet,prob_0288,Math23K,L1,37,2,False,1.293,241.1,306.7,0.586,0.957,0.757,3,2025-06-23T00:30:00.533767
claude_3.5_sonnet_0289,Claude-3.5-Sonnet,prob_0289,SVAMP,L2,105,2,True,2.483,227.2,274.6,0.475,0.731,0.939,5,2025-06-23T00:30:00.533771
claude_3.5_sonnet_0290,Claude-3.5-Sonnet,prob_0290,SingleEq,L1,64,3,False,1.457,258.4,298.6,0.536,0.869,0.94,6,2025-06-23T00:30:00.533774
claude_3.5_sonnet_0291,Claude-3.5-Sonnet,prob_0291,MAWPS,L2,54,5,True,1.85,253.3,293.6,0.497,0.781,0.925,8,2025-06-23T00:30:00.533777
claude_3.5_sonnet_0292,Claude-3.5-Sonnet,prob_0292,MATH,L1,71,1,False,1.393,248.4,296.5,0.564,0.909,0.734,3,2025-06-23T00:30:00.533780
claude_3.5_sonnet_0293,Claude-3.5-Sonnet,prob_0293,SingleEq,L1,141,2,False,1.463,232.0,266.8,0.196,0.764,0.839,4,2025-06-23T00:30:00.533783
claude_3.5_sonnet_0294,Claude-3.5-Sonnet,prob_0294,GSM8K,L1,32,3,False,1.793,257.8,321.4,0.329,0.718,0.848,3,2025-06-23T00:30:00.533786
claude_3.5_sonnet_0295,Claude-3.5-Sonnet,prob_0295,Math23K,L2,131,5,True,1.812,272.6,303.1,0.817,0.895,0.803,6,2025-06-23T00:30:00.533790
claude_3.5_sonnet_0296,Claude-3.5-Sonnet,prob_0296,MATH,L3,147,5,True,2.481,272.9,326.4,0.93,0.859,0.74,6,2025-06-23T00:30:00.533793
claude_3.5_sonnet_0297,Claude-3.5-Sonnet,prob_0297,AddSub,L2,41,5,True,2.766,266.0,313.4,0.459,0.655,0.74,8,2025-06-23T00:30:00.533796
claude_3.5_sonnet_0298,Claude-3.5-Sonnet,prob_0298,MAWPS,L2,66,4,True,2.029,246.8,290.7,0.359,0.708,0.748,6,2025-06-23T00:30:00.533799
claude_3.5_sonnet_0299,Claude-3.5-Sonnet,prob_0299,Math23K,L1,95,2,False,1.22,239.9,310.2,0.639,1.004,0.769,5,2025-06-23T00:30:00.533802
claude_3.5_sonnet_0300,Claude-3.5-Sonnet,prob_0300,SVAMP,L2,133,5,True,2.247,238.5,268.3,0.667,0.815,0.885,6,2025-06-23T00:30:00.533805
claude_3.5_sonnet_0301,Claude-3.5-Sonnet,prob_0301,SVAMP,L3,110,5,True,3.441,279.9,319.5,0.504,0.621,0.736,7,2025-06-23T00:30:00.533808
claude_3.5_sonnet_0302,Claude-3.5-Sonnet,prob_0302,SVAMP,L3,34,5,True,3.568,281.3,352.2,0.316,0.539,0.703,5,2025-06-23T00:30:00.533811
claude_3.5_sonnet_0303,Claude-3.5-Sonnet,prob_0303,SingleEq,L3,60,7,True,2.57,258.7,311.6,0.355,0.636,0.831,10,2025-06-23T00:30:00.533815
