experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
ird__cv_1082,IRD + CV,prob_6906,SVAMP,L0,28,1,False,0.806,261.2,377.5,0.809,1.095,0.741,2,2025-06-10T20:58:09.505082
ird__mlr__cv_1039,IRD + MLR + CV,prob_9557,GSM8K,L3,129,6,True,6.846,548.1,783.8,0.611,0.1,0.922,34,2025-06-25T22:48:35.345281
mlr__cv_1205,MLR + CV,prob_3190,MathQA,L0,45,2,False,1.498,248.1,365.1,0.905,0.673,0.906,3,2025-06-12T01:50:50.371898
ird__cv_6705,IRD + CV,prob_2632,MATH,L2,103,5,True,3.122,354.0,431.6,0.849,0.298,0.798,14,2025-07-04T19:43:06.924335
mlr__cv_2066,MLR + CV,prob_0032,MATH,L2,126,6,True,3.82,323.1,452.0,0.78,0.341,0.742,22,2025-06-07T02:34:56.607335
ird__mlr__cv_3983,IRD + MLR + CV,prob_4920,ASDiv,L0,60,1,False,1.55,322.4,383.5,0.902,0.597,0.708,1,2025-06-29T14:54:04.047041
ird__mlr_5269,IRD + MLR,prob_5060,DIR-MWP-Test,L3,111,6,True,5.258,459.8,632.7,0.574,0.175,0.844,27,2025-06-07T18:30:40.107470
ird__mlr_2778,IRD + MLR,prob_3002,ASDiv,L1,55,4,True,1.649,281.7,385.8,0.877,0.6,0.751,13,2025-07-05T15:02:41.697986
mlr__cv_3998,MLR + CV,prob_0728,GSM8K,L2,99,4,True,2.625,373.4,497.5,0.712,0.324,0.928,15,2025-06-13T09:44:41.921616
ird__mlr_3031,IRD + MLR,prob_1603,ASDiv,L2,88,3,True,2.836,374.0,482.4,0.836,0.357,0.902,12,2025-07-03T07:31:01.426773
ird__mlr__cv_1016,IRD + MLR + CV,prob_9123,Math23K,L1,62,3,False,2.367,370.9,504.7,0.879,0.444,0.934,4,2025-06-09T18:25:12.074911
ird__mlr_2702,IRD + MLR,prob_7409,DIR-MWP-Test,L0,43,1,False,1.022,273.5,325.4,0.904,1.067,0.715,3,2025-06-29T03:33:29.839083
ird__mlr_6117,IRD + MLR,prob_3226,MATH,L0,45,2,False,1.271,292.8,425.3,0.945,0.856,0.764,3,2025-06-13T10:20:13.275130
ird__mlr__cv_1338,IRD + MLR + CV,prob_11849,MAWPS,L1,64,2,True,2.282,362.2,425.2,0.851,0.461,0.717,8,2025-06-06T05:59:59.414838
ird__mlr__cv_1639,IRD + MLR + CV,prob_9153,DIR-MWP-Test,L3,120,7,True,7.851,544.2,725.3,0.644,0.164,0.842,35,2025-06-07T14:47:43.520643
ird__mlr__cv_2879,IRD + MLR + CV,prob_2575,MATH,L1,79,4,True,2.695,334.1,386.9,0.792,0.439,0.773,11,2025-06-20T13:20:58.540739
ird__mlr_0498,IRD + MLR,prob_6413,MATH,L3,141,5,True,5.37,465.6,623.3,0.65,0.223,0.841,22,2025-06-22T17:36:55.587441
mlr__cv_2401,MLR + CV,prob_7865,MAWPS,L1,72,2,True,1.488,270.1,369.9,0.857,0.734,0.781,5,2025-07-04T17:31:21.564436
ird__mlr_1085,IRD + MLR,prob_7451,MAWPS,L2,118,3,True,3.553,392.1,585.9,0.75,0.238,0.747,10,2025-07-07T11:21:24.468694
ird__cv_5619,IRD + CV,prob_8023,Math23K,L2,125,6,True,4.085,339.7,415.9,0.816,0.31,0.914,16,2025-06-18T05:45:22.629135
ird__mlr_4504,IRD + MLR,prob_7189,ASDiv,L0,26,2,False,1.328,290.0,426.9,0.853,0.764,0.796,4,2025-06-07T00:19:48.484853
ird__mlr__cv_5831,IRD + MLR + CV,prob_5125,Math23K,L2,117,5,True,4.997,421.1,555.4,0.75,0.176,0.938,22,2025-07-01T21:32:13.675280
ird__mlr__cv_6477,IRD + MLR + CV,prob_11623,DIR-MWP-Test,L2,110,3,True,3.686,440.6,580.7,0.752,0.222,0.892,11,2025-06-27T17:51:56.521820
ird__cv_4218,IRD + CV,prob_10270,MATH,L0,46,1,False,1.379,237.3,291.6,0.882,0.792,0.8,1,2025-06-10T06:17:58.409278
ird__mlr__cv_6641,IRD + MLR + CV,prob_3157,GSM8K,L3,165,8,True,9.006,546.3,690.3,0.637,0.166,0.938,41,2025-06-30T09:47:05.462782
ird__mlr__cv_3472,IRD + MLR + CV,prob_5297,DIR-MWP-Test,L2,114,6,True,5.247,422.6,506.6,0.771,0.282,0.713,25,2025-06-27T11:54:28.213090
ird__mlr_3910,IRD + MLR,prob_3388,GSM8K,L3,124,6,True,5.232,470.7,603.5,0.568,0.249,0.735,28,2025-06-11T10:00:31.626133
mlr__cv_5523,MLR + CV,prob_4800,SVAMP,L1,62,4,False,1.777,253.5,319.5,0.775,0.456,0.877,3,2025-06-07T10:40:15.938316
ird__mlr_1608,IRD + MLR,prob_3179,Math23K,L3,144,5,True,5.383,485.4,687.2,0.697,0.303,0.902,21,2025-06-19T00:03:07.831021
mlr__cv_5810,MLR + CV,prob_7603,DIR-MWP-Test,L2,112,6,True,3.807,349.7,497.4,0.717,0.244,0.844,19,2025-07-08T13:29:37.328304
ird__mlr__cv_6119,IRD + MLR + CV,prob_0244,MATH,L1,78,4,True,2.502,318.5,400.8,0.774,0.46,0.921,11,2025-06-25T13:00:57.450076
ird__cv_3106,IRD + CV,prob_7948,MathQA,L0,28,1,False,0.785,249.3,308.9,0.885,1.295,0.895,1,2025-06-11T03:25:28.544695
mlr__cv_5167,MLR + CV,prob_1638,MAWPS,L3,166,6,True,5.898,449.6,595.2,0.538,0.233,0.851,25,2025-06-13T08:49:52.512064
ird__mlr__cv_0411,IRD + MLR + CV,prob_0262,ASDiv,L2,107,4,True,4.571,433.6,579.4,0.813,0.212,0.862,15,2025-07-03T14:22:04.331253
ird__mlr_4625,IRD + MLR,prob_4726,SVAMP,L0,47,1,True,1.209,264.4,331.8,0.813,0.709,0.917,1,2025-07-08T04:14:40.636938
mlr__cv_3578,MLR + CV,prob_6497,MAWPS,L0,42,1,False,0.795,246.8,355.7,0.866,1.226,0.767,1,2025-07-05T18:37:50.768257
ird__mlr_0803,IRD + MLR,prob_0907,DIR-MWP-Test,L1,67,4,False,2.087,285.5,363.3,0.746,0.461,0.895,4,2025-06-05T18:00:44.424844
ird__cv_1616,IRD + CV,prob_5733,Math23K,L0,27,1,False,1.15,279.7,355.6,0.847,0.891,0.703,2,2025-06-25T07:11:15.573380
ird__mlr__cv_6735,IRD + MLR + CV,prob_5965,MathQA,L1,53,3,True,2.301,316.2,419.4,0.852,0.389,0.928,12,2025-06-08T02:11:02.638814
ird__mlr_3497,IRD + MLR,prob_7213,GSM8K,L1,66,2,True,1.4,272.8,330.9,0.74,0.657,0.938,7,2025-07-08T21:41:09.468307
mlr__cv_1583,MLR + CV,prob_8380,Math23K,L1,81,3,False,2.093,291.9,353.6,0.846,0.513,0.801,6,2025-06-28T05:45:58.501570
ird__mlr__cv_0156,IRD + MLR + CV,prob_11882,MathQA,L1,87,2,True,2.821,352.9,514.6,0.882,0.428,0.849,6,2025-06-14T20:48:31.925330
mlr__cv_4837,MLR + CV,prob_6101,ASDiv,L1,79,3,False,1.698,297.3,365.5,0.77,0.529,0.897,4,2025-06-13T02:10:19.601860
ird__cv_1817,IRD + CV,prob_8935,GSM8K,L0,31,2,False,1.445,258.0,305.4,0.843,0.688,0.77,1,2025-06-06T14:48:48.511114
ird__mlr_2958,IRD + MLR,prob_3191,DIR-MWP-Test,L0,28,1,False,1.418,239.7,357.8,0.829,0.676,0.759,1,2025-07-05T16:55:00.496194
ird__mlr_6285,IRD + MLR,prob_8352,DIR-MWP-Test,L1,78,2,False,2.215,331.9,489.1,0.751,0.5,0.91,1,2025-07-08T15:38:35.229517
ird__mlr__cv_1026,IRD + MLR + CV,prob_9311,DIR-MWP-Test,L1,67,3,False,2.393,313.8,362.1,0.782,0.41,0.823,5,2025-06-12T09:53:04.626604
mlr__cv_5155,MLR + CV,prob_9816,MAWPS,L0,58,2,False,1.227,258.1,338.3,0.813,0.802,0.85,4,2025-07-07T13:55:26.348108
ird__mlr__cv_4792,IRD + MLR + CV,prob_11555,Math23K,L1,58,4,True,2.612,326.8,436.9,0.846,0.321,0.719,13,2025-07-06T19:59:33.589101
ird__mlr_2234,IRD + MLR,prob_8445,MATH,L1,69,3,True,1.629,295.5,436.6,0.887,0.688,0.762,10,2025-06-27T19:53:52.474828
mlr__cv_3400,MLR + CV,prob_10089,DIR-MWP-Test,L3,110,8,True,5.517,418.2,525.5,0.633,0.186,0.709,35,2025-06-23T13:17:47.169387
ird__cv_4107,IRD + CV,prob_9582,MAWPS,L0,50,1,False,1.29,251.9,355.0,0.906,0.883,0.729,1,2025-07-06T20:29:09.489087
mlr__cv_1929,MLR + CV,prob_11231,MATH,L3,160,5,True,5.185,448.8,588.1,0.665,0.242,0.716,24,2025-07-03T18:59:46.203378
ird__mlr__cv_1636,IRD + MLR + CV,prob_3715,MATH,L2,85,3,True,3.487,449.0,590.3,0.847,0.356,0.892,12,2025-06-23T10:22:18.304697
ird__mlr_3056,IRD + MLR,prob_8376,Math23K,L2,94,5,True,3.801,374.4,542.5,0.761,0.373,0.838,16,2025-06-28T08:23:39.555485
ird__mlr__cv_0321,IRD + MLR + CV,prob_0466,MathQA,L0,20,1,False,1.435,312.4,430.9,0.858,0.721,0.904,1,2025-07-05T05:05:42.343394
ird__mlr__cv_1082,IRD + MLR + CV,prob_10460,SVAMP,L3,163,6,True,7.571,501.9,600.7,0.63,0.16,0.874,33,2025-06-25T19:43:50.931112
ird__cv_6041,IRD + CV,prob_9074,ASDiv,L0,43,1,True,1.251,267.8,363.9,0.903,0.767,0.863,3,2025-06-19T16:05:56.643734
mlr__cv_4686,MLR + CV,prob_0112,MAWPS,L3,151,7,True,5.723,447.5,547.7,0.629,0.28,0.79,28,2025-06-09T01:14:25.395619
ird__cv_6188,IRD + CV,prob_9650,MAWPS,L1,56,2,False,1.935,273.9,392.9,0.786,0.472,0.774,1,2025-06-15T17:28:42.789442
mlr__cv_5610,MLR + CV,prob_10472,SVAMP,L3,122,8,True,5.474,426.1,552.4,0.632,0.201,0.934,34,2025-06-13T16:20:41.173488
mlr__cv_1723,MLR + CV,prob_10662,GSM8K,L1,50,2,False,1.769,278.2,324.9,0.861,0.644,0.803,3,2025-06-19T21:49:04.716152
ird__mlr__cv_4848,IRD + MLR + CV,prob_3608,GSM8K,L2,117,5,True,4.47,434.9,622.3,0.769,0.174,0.811,23,2025-07-03T06:40:44.802507
mlr__cv_0156,MLR + CV,prob_4983,ASDiv,L2,95,3,True,2.527,321.4,375.1,0.71,0.382,0.864,9,2025-06-23T22:11:10.383507
ird__cv_3410,IRD + CV,prob_0022,GSM8K,L3,151,8,True,6.735,448.9,668.5,0.675,0.178,0.77,30,2025-06-15T04:33:13.625668
ird__cv_1610,IRD + CV,prob_10774,DIR-MWP-Test,L2,99,3,True,2.617,366.3,426.0,0.842,0.406,0.848,9,2025-06-26T02:57:07.460460
ird__mlr_5259,IRD + MLR,prob_11433,SVAMP,L0,33,2,False,1.064,292.6,381.8,0.837,0.932,0.887,1,2025-06-18T21:15:25.747521
ird__mlr__cv_4678,IRD + MLR + CV,prob_10881,DIR-MWP-Test,L2,117,4,True,4.6,400.3,536.3,0.86,0.256,0.839,16,2025-06-24T01:26:41.113036
ird__cv_0595,IRD + CV,prob_1166,SVAMP,L3,118,5,True,4.924,423.0,523.8,0.573,0.185,0.793,18,2025-06-11T18:35:06.180894
ird__mlr__cv_1297,IRD + MLR + CV,prob_11508,MathQA,L0,46,1,False,1.462,314.2,456.7,0.917,0.654,0.756,2,2025-07-04T14:27:50.293780
ird__mlr_4651,IRD + MLR,prob_10750,GSM8K,L3,153,8,True,6.905,483.6,568.6,0.592,0.135,0.723,37,2025-06-05T20:46:43.438140
ird__mlr__cv_6588,IRD + MLR + CV,prob_7547,MAWPS,L2,87,5,True,4.094,420.2,522.8,0.818,0.248,0.886,23,2025-06-21T04:46:30.395293
mlr__cv_1607,MLR + CV,prob_10329,SVAMP,L2,90,5,True,3.43,319.6,404.4,0.801,0.404,0.936,18,2025-06-25T13:40:04.979484
ird__cv_5984,IRD + CV,prob_1759,Math23K,L0,58,2,False,1.364,278.7,388.8,0.817,0.693,0.705,1,2025-06-27T06:20:51.024197
ird__mlr__cv_4072,IRD + MLR + CV,prob_2124,DIR-MWP-Test,L0,50,1,False,1.693,321.9,462.6,0.864,0.595,0.758,1,2025-06-14T11:16:40.968391
ird__cv_3009,IRD + CV,prob_9878,SVAMP,L3,158,5,True,5.549,419.5,601.1,0.661,0.198,0.871,20,2025-06-21T20:10:22.801571
ird__mlr_5872,IRD + MLR,prob_8029,SVAMP,L2,103,3,True,3.222,365.1,510.7,0.787,0.351,0.807,8,2025-06-15T07:37:11.368242
ird__cv_3090,IRD + CV,prob_8872,Math23K,L0,58,1,False,1.41,281.4,415.5,0.87,0.693,0.923,3,2025-06-28T19:56:49.582079
ird__mlr_4256,IRD + MLR,prob_10646,MATH,L0,26,1,False,0.749,252.3,306.6,0.9,1.3,0.717,1,2025-06-22T12:16:42.874732
mlr__cv_1414,MLR + CV,prob_4758,MATH,L3,170,6,True,5.633,443.1,573.7,0.625,0.275,0.831,27,2025-06-24T05:24:12.953589
mlr__cv_2296,MLR + CV,prob_1121,MATH,L0,20,1,True,0.812,236.2,327.2,0.814,1.147,0.851,1,2025-07-08T08:04:20.235628
ird__cv_5554,IRD + CV,prob_6459,MATH,L3,127,8,True,6.047,434.1,513.1,0.652,0.253,0.823,35,2025-06-21T18:41:44.370888
ird__mlr__cv_5490,IRD + MLR + CV,prob_2210,MAWPS,L1,52,4,True,2.327,328.1,481.3,0.837,0.483,0.912,10,2025-07-06T05:49:25.935691
mlr__cv_0621,MLR + CV,prob_6206,SVAMP,L3,141,7,True,5.397,445.2,525.8,0.626,0.277,0.757,29,2025-07-08T02:50:37.572890
ird__mlr__cv_2578,IRD + MLR + CV,prob_2054,ASDiv,L1,60,4,True,2.477,325.9,411.1,0.758,0.322,0.749,12,2025-07-05T22:22:29.024095
ird__mlr_2648,IRD + MLR,prob_9442,GSM8K,L2,86,6,True,3.364,358.8,484.4,0.737,0.259,0.74,19,2025-06-29T23:33:21.490969
ird__cv_6439,IRD + CV,prob_10216,Math23K,L0,51,2,False,1.395,278.2,355.8,0.937,0.707,0.905,3,2025-06-20T15:02:32.071186
ird__mlr__cv_4518,IRD + MLR + CV,prob_7759,SVAMP,L1,67,4,False,2.927,331.9,416.2,0.885,0.308,0.828,7,2025-06-08T20:44:53.635890
ird__cv_6986,IRD + CV,prob_4914,MathQA,L3,122,6,True,5.232,446.1,662.7,0.661,0.171,0.779,21,2025-06-05T23:52:43.774801
mlr__cv_6744,MLR + CV,prob_9757,Math23K,L1,84,4,False,2.117,301.0,368.9,0.767,0.531,0.872,6,2025-07-06T11:23:32.757710
ird__mlr_5222,IRD + MLR,prob_1700,MAWPS,L1,76,2,True,2.223,278.6,375.2,0.748,0.394,0.946,4,2025-06-16T20:56:37.108093
ird__mlr_1665,IRD + MLR,prob_5346,Math23K,L0,49,1,False,1.286,261.2,316.3,0.874,0.845,0.774,1,2025-07-04T11:39:20.656848
ird__mlr_4044,IRD + MLR,prob_4549,MathQA,L3,155,8,True,6.768,435.7,555.3,0.711,0.186,0.744,39,2025-06-19T19:10:29.492563
ird__cv_0771,IRD + CV,prob_2994,SVAMP,L3,157,8,True,6.263,467.2,670.2,0.624,0.229,0.896,30,2025-06-19T10:17:35.083202
ird__mlr__cv_0111,IRD + MLR + CV,prob_0514,GSM8K,L3,168,9,True,9.254,549.2,774.7,0.66,0.129,0.892,50,2025-07-09T03:47:35.941417
ird__cv_2794,IRD + CV,prob_1839,GSM8K,L1,50,3,True,1.78,279.4,360.1,0.787,0.598,0.81,10,2025-06-23T07:23:23.604164
mlr__cv_1069,MLR + CV,prob_4662,ASDiv,L2,101,5,True,3.551,331.4,474.0,0.754,0.307,0.895,17,2025-06-22T10:19:00.948723
mlr__cv_5611,MLR + CV,prob_4630,MAWPS,L0,25,2,False,1.398,222.7,321.2,0.923,0.688,0.947,1,2025-06-12T09:50:18.742995
ird__mlr__cv_6249,IRD + MLR + CV,prob_0738,MATH,L1,72,4,True,2.876,362.8,525.1,0.871,0.358,0.835,14,2025-06-07T09:01:37.299172
mlr__cv_2704,MLR + CV,prob_10838,Math23K,L2,128,4,True,2.991,357.5,499.2,0.835,0.445,0.753,12,2025-06-28T08:43:21.848431
ird__cv_4195,IRD + CV,prob_2828,MATH,L3,124,8,True,5.761,420.5,580.7,0.567,0.148,0.763,34,2025-07-02T19:41:32.646682
ird__cv_6908,IRD + CV,prob_6786,ASDiv,L2,84,3,True,2.409,361.4,511.0,0.824,0.467,0.91,8,2025-06-28T16:55:36.011841
ird__mlr__cv_0049,IRD + MLR + CV,prob_8846,MAWPS,L3,136,9,True,9.133,529.1,647.5,0.682,0.22,0.937,45,2025-06-12T21:54:27.154107
mlr__cv_0243,MLR + CV,prob_10103,DIR-MWP-Test,L0,31,2,False,0.807,260.3,365.8,0.778,1.014,0.801,2,2025-07-07T16:56:14.092332
ird__mlr_3928,IRD + MLR,prob_4403,GSM8K,L2,128,3,True,3.212,361.2,440.1,0.743,0.286,0.872,9,2025-06-16T19:39:44.333462
ird__mlr__cv_1756,IRD + MLR + CV,prob_2737,MAWPS,L1,54,4,False,2.192,311.0,373.7,0.874,0.511,0.887,8,2025-06-23T22:19:29.884341
mlr__cv_6533,MLR + CV,prob_9996,SVAMP,L2,98,6,True,3.304,357.1,454.5,0.837,0.339,0.795,18,2025-06-25T22:45:04.758367
ird__cv_6969,IRD + CV,prob_10320,MATH,L2,86,3,True,2.711,350.4,484.2,0.842,0.47,0.713,10,2025-06-15T17:31:45.359317
mlr__cv_6862,MLR + CV,prob_2691,DIR-MWP-Test,L2,84,5,True,3.051,342.8,473.9,0.74,0.37,0.858,16,2025-07-02T10:00:52.233229
mlr__cv_4127,MLR + CV,prob_10990,ASDiv,L1,55,3,False,1.474,289.0,365.5,0.863,0.688,0.782,5,2025-06-15T00:09:48.185739
ird__mlr__cv_3938,IRD + MLR + CV,prob_6636,MathQA,L3,159,7,True,8.355,503.8,623.4,0.692,0.1,0.847,37,2025-06-07T23:01:33.126756
ird__mlr__cv_2389,IRD + MLR + CV,prob_11001,MathQA,L0,53,1,False,1.388,291.5,431.7,0.885,0.664,0.915,2,2025-07-09T20:40:36.524601
ird__cv_1995,IRD + CV,prob_0935,ASDiv,L1,81,3,True,2.057,265.4,375.2,0.748,0.452,0.736,7,2025-06-30T17:40:47.627654
ird__mlr__cv_6697,IRD + MLR + CV,prob_9569,MathQA,L0,42,2,True,1.703,293.9,413.2,0.832,0.491,0.914,4,2025-06-06T00:30:30.016130
ird__mlr_6870,IRD + MLR,prob_2324,MathQA,L1,52,4,True,2.175,276.1,387.3,0.775,0.494,0.901,13,2025-06-08T22:36:08.001584
ird__mlr_5010,IRD + MLR,prob_7095,MATH,L3,161,8,True,7.28,451.9,629.0,0.706,0.196,0.806,38,2025-06-24T17:25:21.886156
ird__mlr_1618,IRD + MLR,prob_3411,MathQA,L2,98,5,True,3.637,345.3,500.4,0.836,0.349,0.903,20,2025-06-14T23:15:47.239063
ird__cv_3731,IRD + CV,prob_2996,MATH,L0,35,1,False,1.077,270.4,403.0,0.822,0.868,0.8,2,2025-07-06T04:23:34.394553
ird__cv_1253,IRD + CV,prob_9646,MAWPS,L1,65,4,False,1.684,308.5,376.5,0.822,0.66,0.837,5,2025-07-08T02:04:08.096017
ird__mlr__cv_3831,IRD + MLR + CV,prob_0006,GSM8K,L1,80,2,True,2.576,339.0,503.2,0.772,0.346,0.865,7,2025-06-21T15:25:14.925378
ird__mlr_4231,IRD + MLR,prob_11363,MathQA,L3,119,5,True,5.331,474.0,701.4,0.572,0.144,0.812,26,2025-06-16T13:17:31.539222
ird__mlr__cv_5922,IRD + MLR + CV,prob_0830,MATH,L2,120,6,True,4.9,416.7,552.7,0.807,0.261,0.858,26,2025-07-03T13:07:11.343193
ird__mlr_6800,IRD + MLR,prob_11361,Math23K,L3,116,5,True,4.637,441.8,628.6,0.584,0.198,0.745,21,2025-06-26T09:52:32.432102
mlr__cv_1417,MLR + CV,prob_11094,ASDiv,L2,87,5,True,2.744,365.3,422.0,0.802,0.32,0.771,14,2025-07-03T11:18:22.598033
ird__cv_3365,IRD + CV,prob_6337,MAWPS,L0,28,2,False,1.311,259.0,334.6,0.905,0.851,0.92,1,2025-07-06T04:23:54.128355
mlr__cv_1126,MLR + CV,prob_7597,SVAMP,L0,52,2,False,1.093,226.4,331.0,0.852,0.927,0.74,2,2025-07-05T00:20:26.112371
ird__cv_5503,IRD + CV,prob_9596,ASDiv,L1,81,3,False,1.747,310.5,413.1,0.768,0.594,0.95,6,2025-06-30T04:25:43.433665
ird__mlr_4266,IRD + MLR,prob_10942,DIR-MWP-Test,L1,79,4,False,2.547,278.7,358.5,0.757,0.409,0.754,3,2025-06-14T23:59:47.751234
ird__mlr__cv_4332,IRD + MLR + CV,prob_9877,GSM8K,L3,139,9,True,9.125,540.1,745.4,0.714,0.211,0.822,48,2025-06-19T07:37:02.237671
ird__mlr_0212,IRD + MLR,prob_1295,Math23K,L0,45,2,False,1.238,278.5,328.3,0.869,0.814,0.854,1,2025-06-07T22:13:17.551104
ird__mlr__cv_4009,IRD + MLR + CV,prob_2537,DIR-MWP-Test,L1,79,4,False,3.142,345.5,473.6,0.851,0.365,0.871,6,2025-07-05T19:53:55.989241
ird__mlr__cv_4732,IRD + MLR + CV,prob_6679,ASDiv,L2,85,6,True,4.367,442.5,512.9,0.739,0.293,0.765,26,2025-06-07T17:59:49.968193
ird__mlr__cv_6508,IRD + MLR + CV,prob_5147,DIR-MWP-Test,L0,43,1,False,1.582,294.5,411.2,0.82,0.529,0.808,1,2025-07-06T00:22:09.842604
mlr__cv_4177,MLR + CV,prob_5449,SVAMP,L3,146,8,True,6.414,413.3,558.6,0.662,0.272,0.854,33,2025-07-02T07:28:05.336189
ird__mlr_3081,IRD + MLR,prob_3109,DIR-MWP-Test,L2,108,6,True,3.803,384.9,496.6,0.837,0.256,0.853,22,2025-06-09T05:12:45.918119
mlr__cv_4001,MLR + CV,prob_9137,GSM8K,L2,105,5,True,3.617,317.0,386.5,0.773,0.357,0.9,15,2025-06-13T22:00:47.138066
mlr__cv_4163,MLR + CV,prob_8477,MATH,L0,55,1,False,0.749,253.6,362.4,0.923,1.3,0.912,1,2025-06-14T18:48:28.174342
ird__cv_2844,IRD + CV,prob_9951,GSM8K,L3,125,5,True,4.756,461.4,584.7,0.612,0.158,0.82,20,2025-06-29T03:57:08.912628
ird__cv_4295,IRD + CV,prob_5621,MAWPS,L3,136,6,True,5.468,460.8,534.7,0.578,0.18,0.723,21,2025-06-30T16:24:53.625255
ird__cv_0162,IRD + CV,prob_6048,GSM8K,L1,76,3,True,2.117,317.2,368.4,0.871,0.534,0.896,8,2025-06-10T10:23:50.082796
ird__mlr__cv_3198,IRD + MLR + CV,prob_2626,SVAMP,L1,88,2,True,2.094,328.9,416.3,0.889,0.495,0.94,8,2025-06-13T11:45:13.128353
ird__mlr_0730,IRD + MLR,prob_7700,ASDiv,L1,75,3,False,2.38,301.2,420.4,0.78,0.431,0.77,2,2025-06-24T01:52:05.614504
ird__mlr_3779,IRD + MLR,prob_0012,SVAMP,L3,152,7,True,6.654,441.3,508.3,0.608,0.244,0.755,35,2025-06-26T12:23:15.849778
ird__mlr_2607,IRD + MLR,prob_0460,MathQA,L2,112,3,True,3.483,387.5,530.9,0.82,0.402,0.743,12,2025-06-06T01:25:05.719246
mlr__cv_0553,MLR + CV,prob_10145,SVAMP,L2,87,5,True,2.745,340.9,451.2,0.786,0.407,0.775,19,2025-06-07T22:46:21.148218
ird__mlr_2626,IRD + MLR,prob_11416,DIR-MWP-Test,L1,67,2,True,1.409,330.7,398.8,0.812,0.713,0.867,5,2025-06-26T05:29:28.486208
ird__mlr_4670,IRD + MLR,prob_11775,SVAMP,L1,87,3,True,1.97,276.6,409.8,0.732,0.465,0.728,7,2025-06-05T07:51:26.331876
ird__mlr_2528,IRD + MLR,prob_1648,DIR-MWP-Test,L3,162,8,True,7.138,437.5,605.8,0.694,0.198,0.874,39,2025-06-09T12:43:53.120191
ird__mlr__cv_1540,IRD + MLR + CV,prob_11001,DIR-MWP-Test,L2,116,4,True,4.705,437.1,505.7,0.782,0.256,0.78,18,2025-06-21T20:09:12.643141
ird__mlr__cv_4445,IRD + MLR + CV,prob_3501,GSM8K,L3,139,5,True,6.657,534.7,624.3,0.635,0.11,0.805,30,2025-06-27T15:38:14.978082
ird__cv_2798,IRD + CV,prob_8469,DIR-MWP-Test,L3,169,5,True,5.628,444.6,649.0,0.708,0.228,0.838,21,2025-06-25T13:10:34.922451
ird__mlr__cv_6126,IRD + MLR + CV,prob_0924,GSM8K,L3,149,9,True,8.97,520.6,737.2,0.614,0.157,0.85,45,2025-06-25T14:20:51.077775
ird__mlr_6227,IRD + MLR,prob_7124,MAWPS,L1,56,2,False,1.942,326.4,475.5,0.886,0.581,0.898,1,2025-06-13T09:56:07.600434
ird__mlr_5252,IRD + MLR,prob_8538,ASDiv,L3,162,9,True,7.62,475.4,679.8,0.598,0.229,0.743,45,2025-06-27T18:36:12.078531
ird__mlr_2486,IRD + MLR,prob_2600,SVAMP,L0,39,1,True,0.801,248.4,326.9,0.91,1.222,0.782,2,2025-06-24T13:41:25.995708
ird__mlr__cv_3212,IRD + MLR + CV,prob_11097,SVAMP,L1,82,2,True,2.434,330.3,483.2,0.852,0.5,0.706,6,2025-07-04T11:52:56.962901
ird__mlr_6044,IRD + MLR,prob_6042,MAWPS,L2,106,4,True,3.061,371.2,437.6,0.723,0.403,0.872,12,2025-06-29T20:06:54.126401
mlr__cv_6265,MLR + CV,prob_10763,GSM8K,L3,119,6,True,5.148,429.2,616.8,0.64,0.258,0.924,28,2025-06-14T06:20:53.498962
ird__mlr_2815,IRD + MLR,prob_3043,MAWPS,L0,34,1,False,1.524,263.0,376.4,0.874,0.643,0.789,2,2025-07-01T08:01:02.181835
ird__mlr_5844,IRD + MLR,prob_1007,ASDiv,L1,59,4,True,2.077,317.7,430.3,0.828,0.539,0.868,12,2025-07-08T22:22:35.871114
mlr__cv_3964,MLR + CV,prob_1872,MathQA,L0,41,2,False,1.049,226.0,296.0,0.768,0.774,0.843,2,2025-06-21T18:54:29.532031
ird__mlr_1823,IRD + MLR,prob_5643,GSM8K,L1,55,3,False,1.777,311.8,464.0,0.782,0.497,0.717,6,2025-06-13T20:44:51.202673
ird__mlr_1319,IRD + MLR,prob_10413,MATH,L1,80,3,False,2.173,315.8,458.9,0.798,0.479,0.815,4,2025-07-09T01:54:37.610921
ird__mlr_1873,IRD + MLR,prob_3526,MAWPS,L0,55,2,False,1.527,239.5,348.1,0.834,0.596,0.855,1,2025-07-06T18:48:04.639023
ird__cv_5363,IRD + CV,prob_0555,GSM8K,L0,25,2,False,0.827,230.4,297.2,0.908,1.275,0.713,2,2025-06-15T00:10:24.389533
ird__cv_0157,IRD + CV,prob_5465,MATH,L1,58,3,False,1.695,294.1,436.3,0.775,0.602,0.865,4,2025-06-10T00:38:02.602353
ird__mlr_1751,IRD + MLR,prob_4010,MathQA,L0,52,1,False,1.332,288.8,402.5,0.841,0.787,0.769,2,2025-06-19T17:02:20.721283
ird__cv_6716,IRD + CV,prob_1230,ASDiv,L1,73,2,True,1.61,277.3,384.5,0.774,0.612,0.794,3,2025-07-07T21:20:18.900280
ird__mlr__cv_6223,IRD + MLR + CV,prob_7432,DIR-MWP-Test,L1,53,3,False,2.1,360.7,429.4,0.826,0.469,0.883,4,2025-07-01T04:04:45.576260
